,x1,x2,x3,label
44,0.579037209737444,0.013480308648811556,0.5247322607868956,1.0
45,0.08162913259720184,0.13013477273601626,0.8827588702874817,1.0
46,0.9802336072179172,0.214016598656247,0.8593660757366756,1.0
47,0.7104631755889224,0.1787181574453547,0.8829369956673078,1.0
48,0.6170952257771224,0.22651799362213054,0.8561027720840517,1.0
49,0.5255622219950244,0.7419525892484361,0.27732305065656804,1.0
50,0.6617797799261472,0.9472016520727862,0.6998005146507373,1.0
51,0.7830232394974247,0.8676346231632394,0.05454749668352532,1.0
52,0.25878696448138905,0.6859291420694347,0.9791327679663807,1.0
53,0.7308303332097175,0.6105604535842343,0.752189872770944,1.0
54,0.8450045158124346,0.72465678527415,0.023919762320934734,1.0
55,0.9490382360120531,0.9129697074823457,0.23406724706687276,1.0
56,0.6453907736924321,0.8892000224238001,0.8589952631517916,1.0
57,0.6710513251418416,0.20099446967909174,0.7356176329861395,1.0
58,0.3479736531156846,0.0642568218023516,0.9585275210138061,1.0
59,0.29265811407403786,0.4981620672334337,0.7287161339176781,1.0
60,0.316355816777944,0.1755995744350386,0.8085547507318342,1.0
61,0.8357235270512748,0.12413429460827452,0.6205757583644145,1.0
62,0.9488177111453162,0.5020346963953837,0.5297065314666091,1.0
63,0.8119886622441614,0.9275159033836943,0.7191490371322774,1.0
64,0.42482665889058235,0.5941738293845952,0.8396773341983435,1.0
65,0.939276992214555,0.6209103159808841,0.7050001925012297,1.0
66,0.9069689121822,0.861234550181216,0.6051053088246873,1.0
67,0.4660383097385823,0.4781422413564903,0.7094608769846353,1.0
68,0.8203212450663049,0.6883853580716315,0.010272094988050484,1.0
69,0.5018867195861411,0.40684374828878866,0.8056281093919643,1.0
70,0.006159273262296372,0.4995616044314053,0.6838336819035107,1.0
71,0.6373240082189978,0.5223653382508031,0.6688184796273673,1.0
72,0.7539349746021008,0.9503078316484042,0.42562468089213146,1.0
73,0.04048628293282941,0.33845109322293365,0.9104691659424164,1.0
74,0.96570949171151,0.6510031729661615,0.3988316171316616,1.0
75,0.3991470575211534,0.571353505042288,0.994921053392706,1.0
76,0.4931688350080853,0.955367676456597,0.7614987997554873,1.0
77,0.2763890085174261,0.7607960157816446,0.9664361529538171,1.0
78,0.5784832123013919,0.7473294507142269,0.3414512570130509,1.0
79,0.791332282839703,0.5931765986298455,0.14322556825905364,1.0
80,0.41268044883306165,0.8251479154321256,0.8771529649361778,1.0
81,0.2795862931767409,0.9596762017116144,0.6304754017007368,1.0
82,0.12887530812071946,0.35064730938615984,0.6014248105058901,1.0
83,0.6309048646477939,0.5298061545043524,0.2800980400398918,1.0
84,0.9557504474477899,0.7395321757641021,0.9620778204549274,1.0
85,0.03348902292885103,0.5658054017007783,0.9845971568864196,1.0
86,0.11372186019854058,0.9559325415653204,0.6239573798763272,1.0
87,0.6129517558761844,0.39893190625675523,0.9386252307474281,1.0
88,0.8992789560281671,0.9600406793225429,0.5383635155400814,1.0
89,0.7199827490625326,0.771040073304428,0.595290321886777,1.0
90,0.4433632145923013,0.5454838786197138,0.7164494826865491,1.0
91,0.6265889759755272,0.9368589004392132,0.8125081012099568,1.0
92,0.2746868096118388,0.9403363085624853,0.6528749055373616,1.0
93,0.5296643481388568,0.9907848190296714,0.7494054959535231,1.0
94,0.04246376006293284,0.05907731146378492,0.9603335472401479,1.0
95,0.22366633767575772,0.3442732792673273,0.5656339725757807,1.0
96,0.35854462606824655,0.09839635664038437,0.6593223170950502,1.0
97,0.20657338504870382,0.5691804207307489,0.5512355430652787,1.0
98,0.26410224891126965,0.9095212845221562,0.731320488439979,1.0
99,0.552183309139772,0.7614619591032615,0.5549250509162665,1.0
100,0.688023781557699,0.6365655961580788,0.11879046236847268,1.0
101,0.8808582438683339,0.5186988055953614,0.4616602080309601,1.0
102,0.36206000037258557,0.4096983426512423,0.5490530437195943,1.0
103,0.8513686610026476,0.919084039127803,0.7575545556984462,1.0
104,0.6635884924081512,0.7667827797015916,0.6904404703955399,1.0
105,0.8635678741230802,0.7796063017160998,0.017560042851177626,1.0
106,0.6161666990772474,0.4126202299197168,0.9419588350759028,1.0
107,0.6532508958276153,0.8802843096139382,0.3059447979294959,1.0
108,0.4561259317141574,0.9812101197626754,0.95879228290013,1.0
109,0.20891984661292118,0.03900107663688157,0.6389821717424252,1.0
110,0.0910233051376117,0.7120446664022649,0.7471346105120247,1.0
111,0.05097289161314633,0.14355341752381945,0.7004845609222651,1.0
112,0.965188866381138,0.8898079657401962,0.32929548381819496,1.0
113,0.6638057384199907,0.16174952448635382,0.6899224398354659,1.0
114,0.477471559469658,0.7886965345293492,0.917569498285193,1.0
115,0.6668399677977546,0.606120639099535,0.937935056420074,1.0
116,0.7233004246445504,0.9273590736972799,0.20138730672781702,1.0
117,0.9481458905790453,0.6051493086658079,0.8847022166770407,1.0
118,0.22288389638788664,0.534132552583891,0.8440400280359365,1.0
119,0.28994366329161414,0.44301772792950433,0.6081410277001427,1.0
120,0.9235122255096138,0.5957216366454731,0.8877074188842522,1.0
121,0.6442455053265057,0.634362379189451,0.9679489131352536,1.0
122,0.617354033879122,0.07437060860207756,0.5070890539125633,1.0
123,0.5490282141221218,0.7424861731624977,0.5836601083086307,1.0
124,0.8850172762042638,0.7771695238635907,0.8213452313746364,1.0
125,0.8557478235587614,0.6757664746927247,0.44404844986970127,1.0
126,0.41899253388256574,0.09731190483016972,0.8722050928656203,1.0
127,0.7634367532788309,0.7323959723140689,0.9205043439143005,1.0
128,0.9179883972411415,0.6310025582661916,0.697411548197562,1.0
129,0.448429458091287,0.026275336100253455,0.815109216195673,1.0
130,0.17432615258241335,0.4117742287127607,0.7871651517056103,1.0
131,0.7166259495499743,0.8518688322982813,0.8903005141357058,1.0
132,0.09916079146540402,0.8132742739946571,0.8532754147965831,1.0
133,0.2549629370487201,0.6341906052484912,0.7972516311824687,1.0
134,0.4672863143341469,0.4555853106643952,0.7241259519659232,1.0
135,0.4466461305645484,0.9888655263400339,0.8697475876955302,1.0
136,0.5118385217065503,0.018650297789245207,0.6482808080695996,1.0
137,0.7344252193228288,0.7039437638425492,0.484761263340186,1.0
138,0.3013737159439758,0.46996239296846964,0.8698240936587033,1.0
139,0.01430652581597891,0.8498091385078017,0.5649483865737344,1.0
140,0.22188462587991642,0.7484035827455666,0.9160348342395077,1.0
141,0.8446622922895424,0.08241924679873347,0.8250926240318791,1.0
142,0.08696472649090758,0.4513589163288282,0.8178210558028852,1.0
143,0.5615579427187327,0.3495205364023616,0.9603195530367604,1.0
144,0.08149463657227152,0.7249293501879481,0.7553013804413582,1.0
145,0.9370454971385896,0.3834980778052619,0.8609906682833693,1.0
146,0.9912344371929173,0.9956015822400665,0.18616280521124817,1.0
147,0.9973045387706441,0.6923568750243401,0.5537340340216724,1.0
148,0.3625904242454896,0.08509627767521522,0.6586132353779516,1.0
149,0.8798156451427859,0.7831741830965321,0.0015970469109510832,1.0
150,0.4252326988770294,0.7737018290074931,0.9693224637172878,1.0
151,0.6581825058249922,0.000526795429599547,0.6673651731233641,1.0
152,0.5830895029967401,0.5336568717923682,0.14589781125640466,1.0
153,0.43475813930777496,0.876108580957829,0.9773326169540503,1.0
154,0.7620541910844975,0.6674602058428989,0.6178240275159845,1.0
155,0.6851861050049497,0.24352477343761003,0.7171963947263313,1.0
156,0.5027371647658601,0.8163854037772552,0.2516880322067393,1.0
157,0.3174671677478571,0.7287612736463649,0.8511340052973458,1.0
158,0.5694125069430771,0.46538582662459904,0.7877453038906922,1.0
159,0.856405971580669,0.9471368882589225,0.8192766071507697,1.0
160,0.4719800818707507,0.2944244384907445,0.9434956157163197,1.0
161,0.23849716555307032,0.4941191447623886,0.7435602960309468,1.0
162,0.2807316852338344,0.03541703098617477,0.5669448508846431,1.0
163,0.2637746277381412,0.9125699282919195,0.9379391414446873,1.0
164,0.5951322098794412,0.45209881843396926,0.8567353673821863,1.0
165,0.22673201000379262,0.8868732660805525,0.9203095243651996,1.0
166,0.135727427973504,0.6344801389571397,0.5791699247566517,1.0
167,0.047700032207780185,0.8263802032740225,0.6742793199473098,1.0
168,0.5551194750761426,0.9363371497347962,0.5985502982103942,1.0
169,0.26813630617182305,0.1309010145320385,0.6054158592921729,1.0
170,0.6063473516327077,0.6572291735550492,0.26759219389384137,1.0
171,0.8174648529031866,0.4607763540973856,0.7305915285851402,1.0
172,0.5682848385534424,0.928693320486525,0.5749609622334781,1.0
173,0.5869059026954597,0.7680869133676395,0.37843677583181323,1.0
174,0.31934702629477374,0.37990158521648976,0.7639138787750414,1.0
175,0.9222966829430542,0.1754112294526159,0.5018542105984377,1.0
176,0.38217782438918324,0.08823103148706413,0.639522414069636,1.0
177,0.5780746667034096,0.8310441050331366,0.8502148500944544,1.0
178,0.925111155200627,0.3843805320211622,0.7205147575465819,1.0
179,0.610121119002115,0.24318488521130632,0.6544347701168043,1.0
180,0.8336256573187215,0.25249165346060665,0.8651490554769424,1.0
181,0.5909020593781757,0.2436727455903347,0.7866619757704915,1.0
182,0.8320199811367022,0.23242230057276592,0.5733475395528337,1.0
183,0.9040485156326931,0.8821058896967596,0.7810824433050749,1.0
184,0.01891178848906505,0.5533221112551935,0.6199009856466258,1.0
185,0.8421885745908758,0.07307531912041598,0.842761826213512,1.0
186,0.24796821689438953,0.16477537794672603,0.621962204316917,1.0
187,0.7840566661111726,0.5918511676273369,0.8141011680435472,1.0
188,0.5735553953284135,0.09499661902060119,0.9817639102327395,1.0
189,0.6465221546545843,0.6105602323938767,0.47482430791845043,1.0
190,0.21725936279183455,0.6312160135333614,0.7232694789763232,1.0
191,0.8853219686982329,0.5932088515367709,0.2788310407580734,1.0
192,0.1703815260219712,0.5301475538788467,0.8097382124400127,1.0
193,0.31506386091273175,0.17880534452051655,0.5582577787215628,1.0
194,0.35889342253709067,0.8536693346840667,0.8154469842564814,1.0
195,0.5499982261250002,0.022592208780721434,0.8470638734559655,1.0
196,0.5110185274751542,0.776252517834354,0.38482415554011973,1.0
197,0.6683019386870894,0.2640536573879514,0.5609758062304769,1.0
198,0.2529085427761504,0.506283066007502,0.98123978220913,1.0
199,0.2372287445259823,0.3841291837231794,0.7322493021074117,1.0
200,0.36056795858071866,0.8801795878965218,0.6525897107746944,1.0
201,0.2626402848345972,0.2897830771658896,0.5326270639650295,1.0
202,0.7834904289308993,0.623525455086183,0.0035051452719306875,1.0
203,0.26580670040980914,0.22343526135538316,0.8158693440008161,1.0
204,0.9436152236298152,0.49671036873512264,0.7174695834685564,1.0
205,0.01812395889303975,0.6773669584787652,0.5218126892246506,1.0
206,0.587845113401732,0.8309085380281327,0.33706950372487166,1.0
207,0.9373371378361097,0.37480675084908066,0.8237468888914092,1.0
208,0.29708419013902665,0.6968445853941125,0.5475343370476117,1.0
209,0.723358627944931,0.62882754826891,0.4348307807508476,1.0
210,0.44118813473260754,0.47783500801782974,0.6574422929617225,1.0
211,0.8875278186293223,0.3612516466503565,0.8133230180451233,1.0
212,0.9725627188771496,0.4221824212053843,0.8469246338439982,1.0
213,0.5122566186864874,0.2325355522984911,0.5359222706273028,1.0
214,0.5135464787721987,0.5596647981475393,0.9526693979781965,1.0
215,0.38103343340870044,0.07163174900149694,0.6315186184268617,1.0
216,0.24452095242954608,0.619597811470271,0.7974164898413425,1.0
217,0.1601672021786663,0.8800516622447234,0.980666686343078,1.0
218,0.7044275296021077,0.6141410670792272,0.10098066443422626,1.0
219,0.24411154704833526,0.5513912012855468,0.6722460176551517,1.0
220,0.31843160613608545,0.39192226797435636,0.815385218221732,1.0
221,0.6309615192531074,0.6398828684380992,0.5600582416788104,1.0
222,0.1528419436181706,0.8991130038830561,0.5606518548603036,1.0
223,0.7124668196498228,0.4278074868048687,0.5858086045495052,1.0
224,0.1854640861052853,0.4832762823670611,0.5034579862225401,1.0
225,0.7017235571957674,0.6501688688302527,0.24845006411455606,1.0
226,0.12083344110363037,0.4319734952526294,0.7802718578377197,1.0
227,0.6042681021161188,0.9805754193987699,0.1415979095546015,1.0
228,0.21886117671452687,0.29327194896744124,0.7785471103577244,1.0
229,0.7458342822610781,0.857733055561867,0.4547961182829896,1.0
230,0.3558863094195749,0.02649194260199572,0.6214692547263383,1.0
231,0.7122970097392204,0.6185390744264678,0.7859772162711604,1.0
232,0.8841154600075982,0.9850947428893153,0.382602302463793,1.0
233,0.3460272129502542,0.7275726165619376,0.8729366370945216,1.0
234,0.2124896262261523,0.8919538033859961,0.9023049943527817,1.0
235,0.21065889281872408,0.8049073263032519,0.8236194082675474,1.0
236,0.48242582427584857,0.5814696480251904,0.8740213283358075,1.0
237,0.6370443193390891,0.6074021120818495,0.9821754171406925,1.0
238,0.812547040018756,0.34207114313834475,0.8783238853720556,1.0
239,0.06112443723050842,0.7465428896436807,0.6386109962321318,1.0
240,0.4393699228797915,0.24822046648723406,0.5486901859347941,1.0
241,0.8754860914295843,0.8921483227171279,0.38222304199375834,1.0
242,0.280115898743714,0.18327077390049573,0.6701183980194076,1.0
243,0.46062767105797275,0.06637428566335635,0.9021335846382815,1.0
244,0.5399879432608247,0.02755864302841393,0.5845743079023275,1.0
245,0.05655247526810203,0.5115441124772785,0.9803572422366716,1.0
246,0.7024758253622515,0.5959103313328159,0.5085033846274044,1.0
247,0.9266620355372213,0.045394672643145006,0.5952008059985704,1.0
248,0.7987896862723723,0.8044713127646905,0.7713160023870891,1.0
249,0.563539985173869,0.4102652615308984,0.8654122775278882,1.0
250,0.7455587054990239,0.04297600046708672,0.7904917997636767,1.0
251,0.04779814900478929,0.772039432163452,0.963735094782334,1.0
252,0.3026768641546066,0.774969961266969,0.5140354499037214,1.0
253,0.911129447534321,0.8116188019211262,0.7865977203376951,1.0
254,0.990931932244923,0.018868065927062583,0.9595575676116461,1.0
255,0.9524286123419353,0.20477762456502135,0.5445157170913663,1.0
256,0.9486894656288384,0.4089849049579466,0.6074333320558915,1.0
257,0.840485011101876,0.092419792587361,0.542315777251961,1.0
258,0.9494912878903005,0.5750169025582503,0.4337395753992149,1.0
259,0.6142409802513409,0.6235716961157655,0.5985285882099215,1.0
260,0.2963712577882073,0.4263644065515969,0.6091745881746926,1.0
261,0.9750750795747258,0.5521888849968963,0.6872689087444311,1.0
262,0.6497610948904702,0.3776265480089407,0.50383654127727,1.0
263,0.17901721574657148,0.5153739148984633,0.6100105887890978,1.0
264,0.8261622047184509,0.24727757964887054,0.8099023518660738,1.0
265,0.05210611319664116,0.2670669381844474,0.7839969255609056,1.0
266,0.4749219070075532,0.7570270515343118,0.7009687079543049,1.0
267,0.5171320039595003,0.630398745973882,0.09822126937317655,1.0
268,0.4765575983383463,0.8910137303721292,0.8176873291194338,1.0
269,0.580370244795495,0.5252433647143995,0.553139499998468,1.0
270,0.17786183724755344,0.32793414614924454,0.8191123750566638,1.0
271,0.14321896303745874,0.4873399614718197,0.8862860120875545,1.0
272,0.47628377428699464,0.43321410119762427,0.9079369720113107,1.0
273,0.5922923113676223,0.5280782407393501,0.6738700350568433,1.0
274,0.6642392226740385,0.7982048364643343,0.7376737344044031,1.0
275,0.40728094741101717,0.8665195059799451,0.5926562156408764,1.0
276,0.286052854343936,0.5895152843560657,0.5501154952657462,1.0
277,0.16403286581748522,0.48732782516960604,0.5249900262216695,1.0
278,0.8098712377390204,0.6379971139485584,0.3788243304936426,1.0
279,0.0021514438982889184,0.27792457211553545,0.8746776432962045,1.0
280,0.5390069117388006,0.1388901331630551,0.7217614833821907,1.0
281,0.6945333609594921,0.23861729792854502,0.705709899133194,1.0
282,0.9917496835465298,0.9308502529321353,0.41789341639321587,1.0
283,0.8787645928742445,0.18771200654604403,0.890608562247149,1.0
284,0.7615489959053218,0.5042090624763192,0.7474141702225021,1.0
285,0.5412826210952213,0.3602055578285819,0.5904036533806003,1.0
286,0.3180481199139551,0.6717037881097032,0.7996945075428845,1.0
287,0.2729267110101281,0.7121333070465994,0.7121920603277069,1.0
288,0.5086111658851579,0.8616278309498613,0.511217869831927,1.0
289,0.035865975973588204,0.42744930019449623,0.786741604285507,1.0
290,0.6060374084476554,0.5278049132935873,0.05462932986963687,1.0
291,0.6861313445702715,0.654136143816578,0.4704892519971895,1.0
292,0.021369961610888777,0.1689878847766484,0.9036667756905248,1.0
293,0.5437544471533907,0.0644638994571416,0.9812637847913489,1.0
294,0.5800368497310546,0.6520615651402132,0.779378468401017,1.0
295,0.953540397276406,0.2806468623268187,0.6331097941553234,1.0
296,0.30560381842056994,0.9918371514215514,0.819820738031547,1.0
297,0.3459679065558472,0.5092748153166474,0.9183951635799121,1.0
298,0.9885877683165164,0.7799458351210318,0.9634626691907151,1.0
299,0.876048195278324,0.24579465141527757,0.5687925269600715,1.0
300,0.9014942238367557,0.498367353659915,0.9832993653252521,1.0
301,0.3864590830115078,0.6944153392966389,0.754797178923946,1.0
302,0.8461084836051745,0.9095093554468107,0.38650300592226217,1.0
303,0.6676023412706328,0.5536447469244062,0.14760898953814539,1.0
304,0.07280418220883167,0.13681923307196653,0.6440872347143975,1.0
305,0.4954766848712858,0.2618480565436948,0.5055078164361947,1.0
306,0.26594634459387956,0.6115121137304219,0.7361796714199342,1.0
307,0.5265863493531817,0.5844355475336458,0.10068949983614106,1.0
308,0.517814483703389,0.9142054487649965,0.37006293586574124,1.0
309,0.9235936185598758,0.7543592151883585,0.8952471745614665,1.0
310,0.18697226527132926,0.9220507764204957,0.8326177623376597,1.0
311,0.5323294418948985,0.6165786930127694,0.026487474799943955,1.0
312,0.31921129977298757,0.18420436446157284,0.9240200476758778,1.0
313,0.6362441492586437,0.3745094654910227,0.5242075272770959,1.0
314,0.7325722661860609,0.4435158482099364,0.6055111322565347,1.0
315,0.6728930740436909,0.9234042683056546,0.6144645593597452,1.0
316,0.5399392578431496,0.6864323850132059,0.3427454658015562,1.0
317,0.9462099820242694,0.6633677670238537,0.7069039625807898,1.0
318,0.9904232923411164,0.25213736509916107,0.6196733303819906,1.0
319,0.8141159041332685,0.12880910565949122,0.6672859183951614,1.0
320,0.6259591192560869,0.4036329732125552,0.8700010546755994,1.0
321,0.38678762609439354,0.09907483076217327,0.723645144263293,1.0
322,0.2741188827795691,0.1417598913963597,0.8211947735498416,1.0
323,0.49236778357701916,0.5431159520263376,0.9434731979491779,1.0
324,0.07720386619803465,0.7981774605748246,0.6125791596139925,1.0
325,0.46884334733348876,0.9838748779016363,0.6168127524761575,1.0
326,0.30277225393533447,0.3214610548586321,0.6199074170806195,1.0
327,0.547298341561101,0.9951327417895421,0.14590177409980065,1.0
328,0.5762520257075313,0.6294107428648289,0.31749362227704025,1.0
329,0.15672521790456362,0.7895135662869224,0.5059356875388946,1.0
330,0.025110541810781983,0.8982234656863005,0.8955783503775039,1.0
331,0.4873578555577016,0.38530752607235363,0.5659467274937106,1.0
332,0.46641212010307986,0.06690689947403305,0.8717559194898208,1.0
333,0.9022852265758452,0.7323205632440241,0.15289796160841918,1.0
334,0.6859155817232283,0.7888828378555994,0.5944190133827639,1.0
335,0.6313405441919683,0.534261198401338,0.25456190802423784,1.0
336,0.2801845508326384,0.773491104505857,0.7888333382753395,1.0
337,0.5534509267140295,0.14901909504588473,0.6367451396957807,1.0
338,0.6852823268289518,0.3330994766329072,0.6451638613048549,1.0
339,0.7216098639756897,0.8333212324899018,0.5309330880582389,1.0
340,0.30848620156936835,0.5543550739526658,0.6484263193852132,1.0
341,0.9892133007858341,0.7341937386013414,0.31748132497522363,1.0
342,0.7756114540117962,0.8492230784642376,0.09489451279778705,1.0
343,0.5153184074896369,0.6415767777656508,0.7377234330351174,1.0
344,0.8835418298920154,0.7060683069671678,0.17477469943233925,1.0
345,0.3289648516472343,0.8210179305754955,0.8460855257383726,1.0
346,0.19791111641676218,0.8516871855842165,0.8104965620652186,1.0
347,0.6232120553628689,0.8843103369390287,0.602174037291776,1.0
348,0.4354924403192182,0.1306711370891407,0.845800618846797,1.0
349,0.2766531582742122,0.5706959036916174,0.885682923473979,1.0
350,0.8274361462423592,0.6922952572967748,0.2267432343199668,1.0
351,0.8299286428970257,0.1025956490336365,0.8351451583740853,1.0
352,0.5364475688430606,0.4922670390165619,0.8808576601059723,1.0
353,0.4839707708369727,0.7543448718644732,0.5445194943638563,1.0
354,0.555434154706913,0.5260236838616592,0.08297006487105096,1.0
355,0.5907123666875305,0.004088718631846233,0.8567075937168912,1.0
356,0.39544018081521815,0.43317469485640436,0.958899556373253,1.0
357,0.42346968326245304,0.0076404526980653475,0.877470998871621,1.0
358,0.045597108763897776,0.41883759381268826,0.8575295523719767,1.0
359,0.35249302826463247,0.8219314037317959,0.9949966612488094,1.0
360,0.7957849615356709,0.0884428680725654,0.7317816585546925,1.0
361,0.8457383058835465,0.5189296322445942,0.8275467065583216,1.0
362,0.6115698841509049,0.8053182183283243,0.6323797133713622,1.0
363,0.9342149374173654,0.5766006229864147,0.9516944174659302,1.0
364,0.2570947038523306,0.19599729223653783,0.6228245178834143,1.0
365,0.7460367654577631,0.23507193455342346,0.5534220792585416,1.0
366,0.04811467561860705,0.8576666641183469,0.5992404870809712,1.0
367,0.6587323026332149,0.6922901872878693,0.7441944456901108,1.0
368,0.6177274558070163,0.09707418161076398,0.5509316167244527,1.0
369,0.8898778001059106,0.119914805752798,0.5996576429668591,1.0
370,0.6665012354915445,0.8566351362155791,0.30307387720312307,1.0
371,0.2744079149917078,0.19198919850974572,0.7419318683297534,1.0
372,0.7593923082748179,0.6048086947916067,0.008374072526965093,1.0
373,0.6289366963577051,0.06453355158014762,0.5837673219878888,1.0
374,0.5498961817825659,0.9188570011206709,0.4924389429610514,1.0
375,0.5960981102383076,0.8628115626160827,0.8947550701855588,1.0
376,0.7112621256402683,0.7874265104122942,0.8418538292113154,1.0
377,0.04298667988222549,0.08364925937428036,0.8249427261382725,1.0
378,0.2935408328297472,0.5519090833817075,0.9551522135319438,1.0
379,0.5700661402407783,0.7144080599328414,0.8626633426828059,1.0
380,0.8534975493885837,0.9207860110491797,0.7246810149416892,1.0
381,0.951041207611389,0.6664679512185466,0.20692966843033966,1.0
382,0.49516022761129075,0.4273997814179429,0.9787119758724931,1.0
383,0.015076986759333444,0.34612464904916573,0.9407418797744137,1.0
384,0.9320782910661213,0.021802887099841795,0.5456708066293553,1.0
385,0.8785165890631255,0.6381230733508163,0.9490403779485582,1.0
386,0.9580581777482524,0.9048186161652308,0.33389363336867395,1.0
387,0.5756083397895739,0.9086822543922485,0.8811844728908443,1.0
388,0.07536432922415048,0.05857022849016136,0.8285824502577038,1.0
389,0.9094467138768373,0.9254886087086042,0.7946485264284189,1.0
390,0.6560275552165534,0.27616206443430025,0.7736276597512108,1.0
391,0.2202527083230229,0.10324233699973628,0.9175409440015617,1.0
392,0.9389131274544602,0.5467000050440717,0.7510158610259097,1.0
393,0.27995627148948654,0.6557657167917655,0.6706248981528259,1.0
394,0.755122474700058,0.7059682220741512,0.061213517937007356,1.0
395,0.764172597297987,0.8146851448689859,0.09622243125289409,1.0
396,0.057603743337069635,0.36052144426340615,0.8402862683362633,1.0
397,0.888963798282755,0.6988120526742797,0.9915782424928553,1.0
398,0.7313850574092993,0.5114225390937532,0.6868770491841834,1.0
399,0.8949241080603626,0.8666405983359728,0.88498933883286,1.0
400,0.4794839316816205,0.8506760893831546,0.6242591413506597,1.0
401,0.9169324358313007,0.9766845165513646,0.3788192879332528,1.0
402,0.4027877417595632,0.16244546544103444,0.571676540294211,1.0
403,0.20081211651608077,0.5039329495300031,0.8343250686500759,1.0
404,0.462683584996323,0.6350153408184828,0.915274299093602,1.0
405,0.0061329083898691295,0.8320273353880983,0.6711944991527332,1.0
406,0.8172464899323515,0.7280466644710449,0.8805163699053961,1.0
407,0.12255923717251438,0.20712584335703843,0.5484036144860851,1.0
408,0.29468183540187565,0.05070649797048954,0.8965217929832318,1.0
409,0.9377842380483727,0.6755587928383167,0.8806980222065134,1.0
410,0.9008710117203618,0.6779591383997762,0.45037152536372516,1.0
411,0.9468682040637546,0.11870039006661615,0.5437852039523411,1.0
412,0.5568344969942274,0.402393224174464,0.843233770938308,1.0
413,0.5953359531101319,0.7417305017891105,0.5014301910317597,1.0
414,0.6775953398187397,0.18850089719511742,0.5517531220416337,1.0
415,0.719162960223589,0.8981449027206262,0.6528983535128554,1.0
416,0.2336170231885908,0.8914855507965278,0.9306353228641954,1.0
417,0.8674990141719718,0.09402089603944663,0.8372786161865133,1.0
418,0.7714187567142334,0.17311667338363035,0.7872007552473558,1.0
419,0.9197812959852143,0.14802483534157973,0.908362613716375,1.0
420,0.8565333186352223,0.8608853325592303,0.14384631999576292,1.0
421,0.024808810213048593,0.9304003015812718,0.858217466372142,1.0
422,0.7976331890435847,0.6884057451745415,0.18507134916779544,1.0
423,0.3556266108347632,0.7326678171726725,0.8314719670698557,1.0
424,0.5782494034301916,0.9052877653774987,0.6450044945250808,1.0
425,0.9776140465999797,0.7948019593069544,0.7182396677225303,1.0
